customer_id,total_views,total_add_to_cart,total_purchase,view_cart_conversion,cart_purchase_conversion
3338,6,4,3,66.67,75.00
3339,9,3,2,33.33,66.67
3340,9,4,1,44.44,25.00
3341,5,3,5,60.00,166.67
3342,6,4,0,66.67,0.00
3343,14,4,0,28.57,0.00
3344,4,3,1,75.00,33.33
3345,9,1,0,11.11,0.00
3346,12,4,1,33.33,25.00
3347,4,2,2,50.00,100.00
3348,5,4,3,80.00,75.00
3349,12,2,0,16.67,0.00
3350,7,2,2,28.57,100.00
3351,7,8,1,114.29,12.50
3352,14,2,0,14.29,0.00
3353,6,1,1,16.67,100.00
3354,9,3,3,33.33,100.00
3355,8,6,1,75.00,16.67
3356,6,3,2,50.00,66.67
3357,7,3,1,42.86,33.33
3358,5,5,1,100.00,20.00
3359,3,4,1,133.33,25.00
3360,10,4,1,40.00,25.00
3361,13,4,0,30.77,0.00
3362,11,8,1,72.73,12.50
3363,10,7,0,70.00,0.00
3364,9,2,1,22.22,50.00
3365,5,7,0,140.00,0.00
3366,7,5,1,71.43,20.00
3367,7,5,0,71.43,0.00
3368,7,2,0,28.57,0.00
3369,7,4,1,57.14,25.00
3370,5,6,2,120.00,33.33
3371,9,2,0,22.22,0.00
3372,7,2,0,28.57,0.00
3373,9,4,2,44.44,50.00
3374,6,3,1,50.00,33.33
3375,4,8,0,200.00,0.00
3376,7,5,2,71.43,40.00
3377,6,6,1,100.00,16.67
3378,10,4,1,40.00,25.00
3379,5,3,0,60.00,0.00
3380,9,4,2,44.44,50.00
3381,6,3,4,50.00,133.33
3382,3,7,0,233.33,0.00
3383,2,3,1,150.00,33.33
3384,6,3,0,50.00,0.00
3385,4,1,3,25.00,300.00
3386,9,4,3,44.44,75.00
3387,6,5,1,83.33,20.00
3388,6,4,1,66.67,25.00
3389,8,1,3,12.50,300.00
3390,8,2,0,25.00,0.00
3391,7,1,1,14.29,100.00
3392,5,6,1,120.00,16.67
3393,9,2,2,22.22,100.00
3394,5,6,1,120.00,16.67
3395,6,5,3,83.33,60.00
3396,4,0,4,0.00,0.00
3397,10,6,1,60.00,16.67
3398,6,2,1,33.33,50.00
3399,5,5,2,100.00,40.00
3400,9,2,0,22.22,0.00
3401,6,2,2,33.33,100.00
3402,3,2,2,66.67,100.00
3403,5,4,2,80.00,50.00
3404,8,3,1,37.50,33.33
3405,4,5,1,125.00,20.00
3406,7,4,1,57.14,25.00
3407,7,1,1,14.29,100.00
3408,5,4,1,80.00,25.00
3409,6,1,1,16.67,100.00
3410,6,2,1,33.33,50.00
3411,5,2,1,40.00,50.00
3412,9,6,0,66.67,0.00
3413,7,4,0,57.14,0.00
3414,8,3,1,37.50,33.33
3415,4,6,0,150.00,0.00
3416,11,2,0,18.18,0.00
3417,4,4,0,100.00,0.00
3418,8,7,0,87.50,0.00
3419,3,3,2,100.00,66.67
3420,2,0,2,0.00,0.00
3421,6,6,1,100.00,16.67
3422,5,4,1,80.00,25.00
3423,5,2,1,40.00,50.00
3424,5,3,3,60.00,100.00
3425,9,6,1,66.67,16.67
3426,5,6,2,120.00,33.33
3427,8,4,1,50.00,25.00
3428,5,2,1,40.00,50.00
3429,7,3,1,42.86,33.33
3430,10,5,1,50.00,20.00
3431,11,0,1,0.00,0.00
3432,11,4,1,36.36,25.00
3433,8,3,1,37.50,33.33
3434,9,4,4,44.44,100.00
3435,1,3,0,300.00,0.00
3436,9,3,1,33.33,33.33
3437,5,3,5,60.00,166.67
3438,11,5,2,45.45,40.00
3439,12,1,1,8.33,100.00
3440,5,3,3,60.00,100.00
3441,8,5,5,62.50,100.00
3442,8,6,0,75.00,0.00
3443,6,2,2,33.33,100.00
3444,3,1,0,33.33,0.00
3445,8,2,2,25.00,100.00
3446,16,1,1,6.25,100.00
3447,11,3,2,27.27,66.67
3448,5,5,0,100.00,0.00
3449,5,4,2,80.00,50.00
3450,5,2,0,40.00,0.00
3451,6,6,3,100.00,50.00
3452,12,4,3,33.33,75.00
3453,3,1,2,33.33,200.00
3454,13,2,1,15.38,50.00
3455,5,1,1,20.00,100.00
3456,10,0,0,0.00,0.00
3457,11,3,0,27.27,0.00
3458,5,0,3,0.00,0.00
3459,17,4,0,23.53,0.00
3460,11,2,3,18.18,150.00
3461,9,7,1,77.78,14.29
3462,8,2,0,25.00,0.00
3463,8,5,0,62.50,0.00
3464,11,6,1,54.55,16.67
3465,15,6,0,40.00,0.00
3466,8,4,2,50.00,50.00
3467,8,1,0,12.50,0.00
3468,4,3,1,75.00,33.33
3469,7,1,1,14.29,100.00
3470,5,4,1,80.00,25.00
3471,5,2,1,40.00,50.00
3472,5,3,2,60.00,66.67
3473,8,1,3,12.50,300.00
3474,6,6,1,100.00,16.67
3475,11,2,3,18.18,150.00
3476,3,1,1,33.33,100.00
3477,7,5,3,71.43,60.00
3478,8,1,2,12.50,200.00
3479,7,6,2,85.71,33.33
3480,3,1,1,33.33,100.00
3481,5,6,3,120.00,50.00
3482,11,3,1,27.27,33.33
3483,10,5,2,50.00,40.00
3484,9,2,2,22.22,100.00
3485,5,3,1,60.00,33.33
3486,5,6,0,120.00,0.00
3487,8,4,1,50.00,25.00
3488,6,4,3,66.67,75.00
3489,5,1,0,20.00,0.00
3490,10,5,2,50.00,40.00
3491,12,4,3,33.33,75.00
3492,9,5,4,55.56,80.00
3493,7,2,1,28.57,50.00
3494,8,6,0,75.00,0.00
3495,9,3,2,33.33,66.67
3496,6,3,0,50.00,0.00
3497,11,3,1,27.27,33.33
3498,10,2,1,20.00,50.00
3499,8,3,1,37.50,33.33
3500,4,4,0,100.00,0.00
3501,7,2,0,28.57,0.00
3502,13,2,1,15.38,50.00
3503,4,2,1,50.00,50.00
3504,6,5,2,83.33,40.00
3505,7,7,0,100.00,0.00
3506,11,2,2,18.18,100.00
3507,10,1,2,10.00,200.00
3508,7,3,0,42.86,0.00
3509,12,2,3,16.67,150.00
3510,7,2,4,28.57,200.00
3511,7,3,1,42.86,33.33
3512,8,1,4,12.50,400.00
3513,8,4,2,50.00,50.00
3514,8,3,1,37.50,33.33
3515,9,2,2,22.22,100.00
3516,6,2,2,33.33,100.00
3517,3,1,0,33.33,0.00
3518,8,4,0,50.00,0.00
3519,10,3,2,30.00,66.67
3520,9,6,2,66.67,33.33
3521,7,1,1,14.29,100.00
3522,6,8,1,133.33,12.50
3523,9,2,0,22.22,0.00
3524,5,3,2,60.00,66.67
3525,10,2,4,20.00,200.00
3526,7,3,2,42.86,66.67
3527,11,3,0,27.27,0.00
3528,18,0,3,0.00,0.00
3529,7,4,0,57.14,0.00
3530,10,1,1,10.00,100.00
3531,5,4,0,80.00,0.00
3532,7,5,2,71.43,40.00
3533,3,1,1,33.33,100.00
3534,9,4,0,44.44,0.00
3535,7,3,2,42.86,66.67
3536,10,5,1,50.00,20.00
3537,11,1,1,9.09,100.00
3538,3,4,0,133.33,0.00
3539,6,5,3,83.33,60.00
3540,12,3,1,25.00,33.33
3541,6,1,0,16.67,0.00
3542,7,6,1,85.71,16.67
3543,8,5,4,62.50,80.00
3544,5,4,1,80.00,25.00
3545,10,3,0,30.00,0.00
3546,7,4,1,57.14,25.00
3547,5,4,1,80.00,25.00
3548,9,3,2,33.33,66.67
3549,12,6,0,50.00,0.00
3550,4,3,2,75.00,66.67
3551,11,8,0,72.73,0.00
3552,8,6,2,75.00,33.33
3553,7,1,1,14.29,100.00
3554,6,6,1,100.00,16.67
3555,7,8,1,114.29,12.50
3556,7,6,0,85.71,0.00
3557,7,3,1,42.86,33.33
3558,6,4,1,66.67,25.00
3559,8,5,0,62.50,0.00
3560,11,5,1,45.45,20.00
3561,11,2,3,18.18,150.00
3562,6,3,0,50.00,0.00
3563,5,5,0,100.00,0.00
3564,8,5,2,62.50,40.00
3565,5,6,3,120.00,50.00
3566,5,5,0,100.00,0.00
3567,7,3,1,42.86,33.33
3568,2,3,1,150.00,33.33
3569,4,4,0,100.00,0.00
3570,5,4,3,80.00,75.00
3571,11,4,3,36.36,75.00
3572,9,4,0,44.44,0.00
3573,5,6,0,120.00,0.00
3574,11,6,2,54.55,33.33
3575,13,2,3,15.38,150.00
3576,7,2,1,28.57,50.00
3577,11,5,3,45.45,60.00
3578,5,2,1,40.00,50.00
3579,8,4,1,50.00,25.00
3580,9,2,1,22.22,50.00
3581,6,4,0,66.67,0.00
3582,9,5,1,55.56,20.00
3583,10,3,2,30.00,66.67
3584,5,3,0,60.00,0.00
3585,1,3,1,300.00,33.33
3586,8,5,2,62.50,40.00
3587,4,0,1,0.00,0.00
3588,8,7,0,87.50,0.00
3589,3,4,2,133.33,50.00
3590,8,4,0,50.00,0.00
3591,5,2,1,40.00,50.00
3592,13,3,4,23.08,133.33
3593,4,1,1,25.00,100.00
3594,11,5,0,45.45,0.00
3595,9,3,0,33.33,0.00
3596,11,3,1,27.27,33.33
3597,7,3,2,42.86,66.67
3598,7,3,0,42.86,0.00
3599,8,1,4,12.50,400.00
3600,8,2,0,25.00,0.00
3601,5,1,1,20.00,100.00
3602,8,2,0,25.00,0.00
3603,2,1,0,50.00,0.00
3604,4,2,0,50.00,0.00
3605,6,2,1,33.33,50.00
3606,5,8,1,160.00,12.50
3607,7,2,1,28.57,50.00
3608,11,4,1,36.36,25.00
3609,13,6,1,46.15,16.67
3610,9,3,1,33.33,33.33
3611,6,9,3,150.00,33.33
3612,6,5,2,83.33,40.00
3613,8,3,1,37.50,33.33
3614,11,3,2,27.27,66.67
3615,5,5,1,100.00,20.00
3616,11,7,0,63.64,0.00
3617,5,1,2,20.00,200.00
3618,7,3,0,42.86,0.00
3619,6,3,0,50.00,0.00
3620,5,6,2,120.00,33.33
3621,12,4,0,33.33,0.00
3622,4,4,0,100.00,0.00
3623,4,5,1,125.00,20.00
3624,11,2,0,18.18,0.00
3625,7,1,1,14.29,100.00
3626,4,5,0,125.00,0.00
3627,4,1,1,25.00,100.00
3628,2,3,2,150.00,66.67
3629,8,1,0,12.50,0.00
3630,5,4,0,80.00,0.00
3631,4,4,0,100.00,0.00
3632,6,1,1,16.67,100.00
3633,14,1,0,7.14,0.00
3634,5,2,1,40.00,50.00
3635,7,4,1,57.14,25.00
3636,14,4,0,28.57,0.00
3637,9,1,2,11.11,200.00
3638,5,4,1,80.00,25.00
3639,8,6,1,75.00,16.67
3640,5,4,0,80.00,0.00
3641,10,5,2,50.00,40.00
3642,9,5,2,55.56,40.00
3643,6,5,1,83.33,20.00
3644,2,3,1,150.00,33.33
3645,6,3,1,50.00,33.33
3646,5,5,1,100.00,20.00
3647,12,2,0,16.67,0.00
3648,7,1,1,14.29,100.00
3649,8,3,0,37.50,0.00
3650,9,3,0,33.33,0.00
3651,7,4,1,57.14,25.00
3652,9,3,1,33.33,33.33
3653,4,3,1,75.00,33.33
3654,5,2,1,40.00,50.00
3655,9,5,2,55.56,40.00
3656,3,4,0,133.33,0.00
3657,10,3,0,30.00,0.00
3658,5,5,1,100.00,20.00
3659,8,7,1,87.50,14.29
3660,8,4,1,50.00,25.00
3661,7,2,0,28.57,0.00
3662,14,4,0,28.57,0.00
3663,11,2,1,18.18,50.00
3664,8,0,3,0.00,0.00
3665,8,4,3,50.00,75.00
3666,8,2,1,25.00,50.00
3667,5,3,1,60.00,33.33
3668,8,6,0,75.00,0.00
3669,9,5,2,55.56,40.00
3670,5,4,3,80.00,75.00
3671,6,1,1,16.67,100.00
3672,4,2,2,50.00,100.00
3673,7,1,4,14.29,400.00
3674,5,3,1,60.00,33.33
3675,5,3,1,60.00,33.33
3676,5,2,1,40.00,50.00
3677,8,2,0,25.00,0.00
3678,10,2,3,20.00,150.00
3679,3,4,0,133.33,0.00
3680,8,3,1,37.50,33.33
3681,10,4,1,40.00,25.00
3682,6,6,1,100.00,16.67
3683,10,3,1,30.00,33.33
3684,6,1,2,16.67,200.00
3685,3,3,3,100.00,100.00
3686,9,5,2,55.56,40.00
3687,13,2,2,15.38,100.00
3688,5,1,1,20.00,100.00
3689,7,3,2,42.86,66.67
3690,8,5,1,62.50,20.00
3691,4,4,1,100.00,25.00
3692,4,2,0,50.00,0.00
3693,8,4,3,50.00,75.00
3694,7,1,2,14.29,200.00
3695,10,2,2,20.00,100.00
3696,6,3,0,50.00,0.00
3697,8,2,2,25.00,100.00
3698,11,4,2,36.36,50.00
3699,3,7,0,233.33,0.00
3700,4,2,2,50.00,100.00
3701,4,1,1,25.00,100.00
3702,6,6,1,100.00,16.67
3703,7,4,1,57.14,25.00
3704,10,2,1,20.00,50.00
3705,9,5,0,55.56,0.00
3706,7,2,1,28.57,50.00
3707,8,2,0,25.00,0.00
3708,11,1,4,9.09,400.00
3709,8,8,3,100.00,37.50
3710,9,2,2,22.22,100.00
3711,7,2,0,28.57,0.00
3712,5,7,0,140.00,0.00
3713,10,2,3,20.00,150.00
3714,7,4,2,57.14,50.00
3715,8,2,1,25.00,50.00
3716,5,3,1,60.00,33.33
3717,3,8,2,266.67,25.00
3718,3,6,3,200.00,50.00
3719,5,4,0,80.00,0.00
3720,5,11,2,220.00,18.18
3721,10,1,2,10.00,200.00
3722,2,8,2,400.00,25.00
3723,10,2,2,20.00,100.00
3724,7,3,0,42.86,0.00
3725,4,2,1,50.00,50.00
3726,7,2,3,28.57,150.00
3727,6,2,1,33.33,50.00
3728,8,5,1,62.50,20.00
3729,7,4,2,57.14,50.00
3730,7,3,1,42.86,33.33
3731,6,2,3,33.33,150.00
3732,5,5,2,100.00,40.00
3733,10,1,2,10.00,200.00
3734,1,5,2,500.00,40.00
3735,6,2,3,33.33,150.00
3736,4,4,0,100.00,0.00
3737,5,6,1,120.00,16.67
3738,8,6,1,75.00,16.67
3739,7,2,0,28.57,0.00
3740,7,4,0,57.14,0.00
3741,6,5,4,83.33,80.00
3742,10,1,0,10.00,0.00
3743,9,2,0,22.22,0.00
3744,10,6,0,60.00,0.00
3745,5,2,0,40.00,0.00
3746,7,3,1,42.86,33.33
3747,7,0,1,0.00,0.00
3748,10,4,2,40.00,50.00
3749,6,2,2,33.33,100.00
3750,4,5,1,125.00,20.00
3751,9,4,0,44.44,0.00
3752,5,4,0,80.00,0.00
3753,8,4,1,50.00,25.00
3754,12,3,0,25.00,0.00
3755,9,4,1,44.44,25.00
3756,6,6,2,100.00,33.33
3757,7,3,0,42.86,0.00
3758,5,4,1,80.00,25.00
3759,6,2,1,33.33,50.00
3760,7,2,2,28.57,100.00
3761,9,1,1,11.11,100.00
3762,5,3,0,60.00,0.00
3763,6,2,0,33.33,0.00
3764,10,0,2,0.00,0.00
3765,3,5,0,166.67,0.00
3766,12,1,0,8.33,0.00
3767,7,3,1,42.86,33.33
3768,6,2,1,33.33,50.00
3769,14,1,1,7.14,100.00
3770,6,3,0,50.00,0.00
3771,8,2,1,25.00,50.00
3772,5,5,1,100.00,20.00
3773,8,3,2,37.50,66.67
3774,8,1,0,12.50,0.00
3775,9,7,1,77.78,14.29
3776,6,1,1,16.67,100.00
3777,8,5,1,62.50,20.00
3778,9,1,0,11.11,0.00
3779,6,5,1,83.33,20.00
3780,5,2,2,40.00,100.00
3781,7,5,2,71.43,40.00
3782,10,3,2,30.00,66.67
3783,4,0,1,0.00,0.00
3784,6,1,0,16.67,0.00
3785,11,1,1,9.09,100.00
3786,15,6,1,40.00,16.67
3787,8,4,6,50.00,150.00
3788,8,5,1,62.50,20.00
3789,6,2,0,33.33,0.00
3790,6,6,0,100.00,0.00
3791,7,6,0,85.71,0.00
3792,3,2,2,66.67,100.00
3793,14,4,1,28.57,25.00
3794,7,4,3,57.14,75.00
3795,8,2,1,25.00,50.00
3796,15,3,2,20.00,66.67
3797,5,4,2,80.00,50.00
3798,9,3,1,33.33,33.33
3799,7,3,3,42.86,100.00
3800,3,3,1,100.00,33.33
3801,12,3,2,25.00,66.67
3802,6,3,2,50.00,66.67
3803,5,2,0,40.00,0.00
3804,7,6,1,85.71,16.67
3805,3,2,1,66.67,50.00
3806,6,4,0,66.67,0.00
3807,9,2,2,22.22,100.00
3808,9,2,1,22.22,50.00
3809,8,2,2,25.00,100.00
3810,9,6,1,66.67,16.67
3811,6,8,3,133.33,37.50
3812,11,4,0,36.36,0.00
3813,13,3,0,23.08,0.00
3814,8,2,0,25.00,0.00
3815,3,4,1,133.33,25.00
3816,7,4,1,57.14,25.00
3817,6,1,2,16.67,200.00
3818,2,2,3,100.00,150.00
3819,5,1,3,20.00,300.00
3820,9,3,1,33.33,33.33
3821,10,2,1,20.00,50.00
3822,6,4,0,66.67,0.00
3823,6,7,4,116.67,57.14
3824,4,4,2,100.00,50.00
3825,12,9,0,75.00,0.00
3826,12,3,0,25.00,0.00
3827,4,1,2,25.00,200.00
3828,7,6,1,85.71,16.67
3829,6,4,1,66.67,25.00
3830,7,4,0,57.14,0.00
3831,15,4,2,26.67,50.00
3832,10,5,3,50.00,60.00
3833,4,3,1,75.00,33.33
3834,7,5,1,71.43,20.00
3835,8,6,3,75.00,50.00
3836,8,2,1,25.00,50.00
3837,8,3,3,37.50,100.00
3838,4,2,1,50.00,50.00
3839,10,5,1,50.00,20.00
3840,6,3,0,50.00,0.00
3841,11,2,2,18.18,100.00
3842,7,9,0,128.57,0.00
3843,10,2,0,20.00,0.00
3844,7,7,0,100.00,0.00
3845,3,2,2,66.67,100.00
3846,3,4,1,133.33,25.00
3847,9,5,1,55.56,20.00
3848,9,3,2,33.33,66.67
3849,5,6,0,120.00,0.00
3850,5,3,1,60.00,33.33
3851,7,4,0,57.14,0.00
3852,10,2,4,20.00,200.00
3853,10,6,0,60.00,0.00
3854,5,4,0,80.00,0.00
3855,4,4,3,100.00,75.00
3856,5,5,2,100.00,40.00
3857,8,3,4,37.50,133.33
3858,7,3,3,42.86,100.00
3859,7,5,4,71.43,80.00
3860,4,3,3,75.00,100.00
3861,6,1,2,16.67,200.00
3862,5,4,2,80.00,50.00
3863,10,5,0,50.00,0.00
3864,9,1,2,11.11,200.00
3865,7,2,1,28.57,50.00
3866,10,3,2,30.00,66.67
3867,10,3,1,30.00,33.33
3868,5,4,2,80.00,50.00
3869,5,8,3,160.00,37.50
3870,4,3,1,75.00,33.33
3871,8,6,0,75.00,0.00
3872,7,1,2,14.29,200.00
3873,7,5,3,71.43,60.00
3874,5,3,0,60.00,0.00
3875,6,4,1,66.67,25.00
3876,9,6,2,66.67,33.33
3877,11,3,1,27.27,33.33
3878,9,3,3,33.33,100.00
3879,7,2,2,28.57,100.00
3880,4,1,1,25.00,100.00
3881,3,3,0,100.00,0.00
3882,4,2,1,50.00,50.00
3883,11,2,0,18.18,0.00
3884,4,1,1,25.00,100.00
3885,1,6,2,600.00,33.33
3886,7,1,1,14.29,100.00
3887,11,7,1,63.64,14.29
3888,6,4,2,66.67,50.00
3889,6,1,1,16.67,100.00
3890,10,8,0,80.00,0.00
3891,8,2,0,25.00,0.00
3892,11,1,0,9.09,0.00
3893,9,3,1,33.33,33.33
3894,6,1,0,16.67,0.00
3895,3,0,0,0.00,0.00
3896,10,2,5,20.00,250.00
3897,12,2,0,16.67,0.00
3898,10,3,4,30.00,133.33
3899,4,3,2,75.00,66.67
3900,10,5,0,50.00,0.00
3901,12,4,0,33.33,0.00
3902,7,9,1,128.57,11.11
3903,12,2,0,16.67,0.00
3904,8,2,1,25.00,50.00
3905,9,3,1,33.33,33.33
3906,6,2,0,33.33,0.00
3907,6,5,1,83.33,20.00
3908,9,2,1,22.22,50.00
3909,8,2,1,25.00,50.00
3910,5,5,0,100.00,0.00
3911,7,2,2,28.57,100.00
3912,10,4,2,40.00,50.00
3913,7,1,1,14.29,100.00
3914,5,6,0,120.00,0.00
3915,5,6,0,120.00,0.00
3916,7,5,2,71.43,40.00
3917,4,6,1,150.00,16.67
3918,5,3,1,60.00,33.33
3919,3,3,2,100.00,66.67
3920,4,1,0,25.00,0.00
3921,8,1,0,12.50,0.00
3922,9,3,0,33.33,0.00
3923,5,0,3,0.00,0.00
3924,8,6,0,75.00,0.00
3925,5,3,0,60.00,0.00
3926,5,6,0,120.00,0.00
3927,8,4,0,50.00,0.00
3928,6,5,3,83.33,60.00
3929,8,4,0,50.00,0.00
3930,14,5,1,35.71,20.00
3931,7,5,2,71.43,40.00
3932,2,3,0,150.00,0.00
3933,7,7,1,100.00,14.29
3934,6,2,1,33.33,50.00
3935,5,1,1,20.00,100.00
3936,8,3,2,37.50,66.67
3937,8,5,0,62.50,0.00
3938,7,8,0,114.29,0.00
3939,5,3,0,60.00,0.00
3940,7,4,2,57.14,50.00
3941,9,6,0,66.67,0.00
3942,6,6,1,100.00,16.67
3943,6,3,4,50.00,133.33
3944,11,2,1,18.18,50.00
3945,8,2,1,25.00,50.00
3946,8,8,2,100.00,25.00
3947,9,3,1,33.33,33.33
3948,3,5,2,166.67,40.00
3949,10,5,0,50.00,0.00
3950,8,3,0,37.50,0.00
3951,14,5,0,35.71,0.00
3952,7,7,0,100.00,0.00
3953,13,5,2,38.46,40.00
3954,7,2,0,28.57,0.00
3955,9,5,1,55.56,20.00
3956,4,3,0,75.00,0.00
3957,8,6,1,75.00,16.67
3958,6,5,0,83.33,0.00
3959,5,1,0,20.00,0.00
3960,5,3,0,60.00,0.00
3961,6,6,3,100.00,50.00
3962,6,5,1,83.33,20.00
3963,11,5,0,45.45,0.00
3964,8,7,0,87.50,0.00
3965,9,2,1,22.22,50.00
3966,5,4,2,80.00,50.00
3967,7,3,1,42.86,33.33
3968,5,6,3,120.00,50.00
3969,4,2,1,50.00,50.00
3970,6,1,0,16.67,0.00
3971,8,4,1,50.00,25.00
3972,13,5,1,38.46,20.00
3973,7,4,2,57.14,50.00
3974,15,2,2,13.33,100.00
3975,3,5,0,166.67,0.00
3976,8,3,0,37.50,0.00
3977,7,7,1,100.00,14.29
3978,7,5,0,71.43,0.00
3979,7,2,1,28.57,50.00
3980,5,9,0,180.00,0.00
3981,7,3,1,42.86,33.33
3982,12,2,0,16.67,0.00
3983,8,5,0,62.50,0.00
3984,6,7,0,116.67,0.00
3985,7,2,2,28.57,100.00
3986,6,1,0,16.67,0.00
3987,7,3,1,42.86,33.33
3988,6,5,0,83.33,0.00
3989,6,6,1,100.00,16.67
3990,6,3,3,50.00,100.00
3991,11,3,3,27.27,100.00
3992,9,3,3,33.33,100.00
3993,10,3,1,30.00,33.33
3994,4,4,1,100.00,25.00
3995,7,1,3,14.29,300.00
3996,7,4,2,57.14,50.00
3997,3,5,1,166.67,20.00
3998,5,7,1,140.00,14.29
3999,5,5,1,100.00,20.00
4000,6,2,1,33.33,50.00
4001,10,3,1,30.00,33.33
4002,8,2,2,25.00,100.00
4003,9,3,3,33.33,100.00
4004,6,3,1,50.00,33.33
4005,10,3,3,30.00,100.00
4006,2,1,2,50.00,200.00
4007,10,1,1,10.00,100.00
4008,6,3,0,50.00,0.00
4009,4,1,1,25.00,100.00
4010,7,3,1,42.86,33.33
4011,7,1,4,14.29,400.00
4012,10,4,4,40.00,100.00
4013,5,1,0,20.00,0.00
4014,6,6,0,100.00,0.00
4015,9,3,1,33.33,33.33
4016,4,3,0,75.00,0.00
4017,5,2,1,40.00,50.00
4018,10,6,2,60.00,33.33
4019,4,4,0,100.00,0.00
4020,7,5,1,71.43,20.00
4021,8,3,1,37.50,33.33
4022,8,3,0,37.50,0.00
4023,5,5,2,100.00,40.00
4024,6,2,0,33.33,0.00
4025,8,3,0,37.50,0.00
4026,3,4,2,133.33,50.00
4027,11,4,3,36.36,75.00
4028,11,1,0,9.09,0.00
4029,7,7,0,100.00,0.00
4030,3,1,2,33.33,200.00
4031,10,6,2,60.00,33.33
4032,8,5,2,62.50,40.00
4033,10,3,1,30.00,33.33
4034,6,4,0,66.67,0.00
4035,8,4,1,50.00,25.00
4036,11,3,0,27.27,0.00
4037,6,5,2,83.33,40.00
4038,6,4,2,66.67,50.00
4039,11,7,1,63.64,14.29
4040,9,3,1,33.33,33.33
4041,8,5,1,62.50,20.00
4042,11,1,1,9.09,100.00
4043,5,1,1,20.00,100.00
4044,11,1,2,9.09,200.00
4045,9,3,1,33.33,33.33
4046,5,5,2,100.00,40.00
4047,7,3,1,42.86,33.33
4048,5,4,1,80.00,25.00
4049,8,1,2,12.50,200.00
4050,8,8,3,100.00,37.50
4051,6,3,0,50.00,0.00
4052,10,2,1,20.00,50.00
4053,10,4,0,40.00,0.00
4054,3,3,1,100.00,33.33
4055,11,2,0,18.18,0.00
4056,10,3,1,30.00,33.33
4057,13,2,2,15.38,100.00
4058,7,4,0,57.14,0.00
4059,10,4,3,40.00,75.00
4060,6,6,1,100.00,16.67
4061,2,4,4,200.00,100.00
4062,4,6,0,150.00,0.00
4063,6,2,3,33.33,150.00
4064,7,5,2,71.43,40.00
4065,7,2,1,28.57,50.00
4066,7,3,1,42.86,33.33
4067,13,1,2,7.69,200.00
4068,5,4,2,80.00,50.00
4069,7,1,1,14.29,100.00
4070,8,4,1,50.00,25.00
4071,13,5,2,38.46,40.00
4072,10,3,0,30.00,0.00
4073,9,4,2,44.44,50.00
4074,9,3,1,33.33,33.33
4075,8,3,2,37.50,66.67
4076,7,4,0,57.14,0.00
4077,9,4,2,44.44,50.00
4078,3,6,1,200.00,16.67
4079,0,1,0,0.00,0.00
4080,6,4,2,66.67,50.00
4081,12,6,0,50.00,0.00
4082,10,2,1,20.00,50.00
4083,5,3,0,60.00,0.00
4084,3,6,0,200.00,0.00
4085,11,2,0,18.18,0.00
4086,4,3,2,75.00,66.67
4087,8,4,2,50.00,50.00
4088,6,0,1,0.00,0.00
4089,9,3,0,33.33,0.00
4090,10,5,1,50.00,20.00
4091,4,2,0,50.00,0.00
4092,10,2,1,20.00,50.00
4093,8,3,0,37.50,0.00
4094,5,5,1,100.00,20.00
4095,12,3,0,25.00,0.00
4096,8,3,0,37.50,0.00
4097,9,1,0,11.11,0.00
4098,5,2,1,40.00,50.00
4099,9,6,1,66.67,16.67
4100,6,5,3,83.33,60.00
4101,4,5,2,125.00,40.00
4102,7,11,1,157.14,9.09
4103,8,2,0,25.00,0.00
4104,5,1,2,20.00,200.00
4105,4,5,1,125.00,20.00
4106,10,3,0,30.00,0.00
4107,6,2,1,33.33,50.00
4108,6,3,2,50.00,66.67
4109,4,5,0,125.00,0.00
4110,5,8,0,160.00,0.00
4111,1,7,3,700.00,42.86
4112,10,5,1,50.00,20.00
4113,12,3,1,25.00,33.33
4114,10,2,1,20.00,50.00
4115,8,3,1,37.50,33.33
4116,8,4,0,50.00,0.00
4117,7,2,1,28.57,50.00
4118,7,1,2,14.29,200.00
4119,12,4,2,33.33,50.00
4120,5,5,0,100.00,0.00
4121,7,2,0,28.57,0.00
4122,7,3,3,42.86,100.00
4123,5,1,2,20.00,200.00
4124,8,1,1,12.50,100.00
4125,6,4,1,66.67,25.00
4126,11,2,1,18.18,50.00
4127,5,2,2,40.00,100.00
4128,10,1,2,10.00,200.00
4129,5,3,2,60.00,66.67
4130,8,1,0,12.50,0.00
4131,8,4,0,50.00,0.00
4132,3,4,0,133.33,0.00
4133,8,3,0,37.50,0.00
4134,7,3,3,42.86,100.00
4135,5,5,1,100.00,20.00
4136,10,8,3,80.00,37.50
4137,6,7,2,116.67,28.57
4138,7,4,2,57.14,50.00
4139,11,6,1,54.55,16.67
4140,8,8,1,100.00,12.50
4141,3,3,0,100.00,0.00
4142,5,4,1,80.00,25.00
4143,4,3,0,75.00,0.00
4144,14,3,4,21.43,133.33
4145,12,3,2,25.00,66.67
4146,6,3,1,50.00,33.33
4147,9,3,3,33.33,100.00
4148,13,3,1,23.08,33.33
4149,10,3,0,30.00,0.00
4150,8,6,1,75.00,16.67
4151,11,4,1,36.36,25.00
4152,7,0,1,0.00,0.00
4153,4,6,0,150.00,0.00
4154,11,2,3,18.18,150.00
4155,6,4,2,66.67,50.00
4156,6,4,2,66.67,50.00
4157,9,3,1,33.33,33.33
